CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;LATITUDINE;LONGITUDINE;LOCALIZE
2113;00196;Via Muggio`, 34/36;COMUNALE MUGGIO' (COMO SERVIZI URBANI SPA);02323170130;22100;013075;COMO;MUGGIA;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8104264;9,0856219;1
2114;00197;Via Pio XI, 112/B;COMUNALE (COMO SERVIZI URBANI SPA);02323170130;22100;013075;COMO;SAGNINO;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8104264;9,0856219;1
2115;00203;Via Giacomo Matteotti, 18;CENTRALE;01549140133;22063;013041;CANTU';-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7393644750875;9,1397904043551;1
2116;00204;Via Roma, 3;S. LUCA;01538960137;22045;013121;LAMBRUGO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7593296094816;9,24384681541256;1
2117;00207;Via Montesanto, 12;GUIDI;01554210136;22040;013118;INVERIGO;CREMNAGO D'INVER.;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7376634827336;9,22493157553054;1
2118;00399;Via Regina, 21/b;MASCETTI;01616790133;22012;013065;CERNOBBIO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;31/12/2007;Ordinaria;1;45,8389209;9,074368999999999;1
2118;00399;Via Regina, 21/b;MASCETTI;02997900135;22012;013065;CERNOBBIO;-;013;CO;COMO;030;LOMBARDIA;01/01/2008;-;Ordinaria;1;45,8389209;9,074368999999999;1
2119;00213;Via Verdi, 36;OREZZI;01610490136;22010;013234;VALSOLDA;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;46,0353516947944;9,05111755065795;1
2120;00214;Via Matteotti, 61;DEL NERO;01620740132;22033;013013;ASSO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8626970854265;9,26932744864809;1
2121;00395;Piazza Alcide De Gasperi, 4;BULGORELLO DELLA DR.SSA CRISTINA DE GIUSEPPE;01623680137;22071;013036;CADORAGO;BULGORELLO DI CADORAGO;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7213196894556;9,04238173098758;1
2122;00220;Via Roma, 5;MANERA DI ARRIVABENE;01613820131;22074;013133;LOMAZZO;MANERA;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,6724023240597;9,039616954063;1
2123;00221;Via Roma, 21;ISOTTI GABRIELE;01632050132;22070;013215;SOLBIATE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7939129274236;8,92407401707029;1
2124;00222;Via Vittorio Veneto, 6;DEFILIPPI  DI DEFILIPPI GIOVANNI;07759110963;22070;013068;CIRIMIDO;-;013;CO;COMO;030;LOMBARDIA;01/05/2012;-;Ordinaria;1;45,7006456370842;9,01232257882405;1
2124;00222;Via Vittorio Veneto, 6;DEFILIPPI ITALO;01635460130;22070;013068;CIRIMIDO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;30/04/2012;Ordinaria;1;45,7006456370842;9,01232257882405;1
2125;00223;Via Marconi, 45/a;BRIVIO;01643940131;22036;013095;ERBA;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7890644689476;9,22756604033217;1
2126;00226;Via Primo Maggio snc;GRAZIANI;01657720130;22070;013169;OLTRONA DI SAN MAMETTE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;30/04/2011;Ordinaria;1;45,7569619;8,976296;1
2126;00433;Via Primo Maggio snc;GRAZIANI SNC DEL DR. GABRIELE GRAZIANI E C.;03307640130;22070;013169;OLTRONA DI SAN MAMETTE;-;013;CO;COMO;030;LOMBARDIA;01/05/2011;-;Ordinaria;1;45,7569619;8,976296;1
2127;00401;Via Milano, 165;ARIENTI SNC DI DR. ANRIENTI ANGELO CARLO & C.;00825920135;22100;013075;COMO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8026446;9,086387799999999;1
2128;00234;Corso Battista Bartesaghi 1;BERNASCONI EMILIO;01696740131;22036;013095;ERBA;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,810303;9,218403;1
2129;00402;Via Aurelio Pozzi, 1;PERTUSINI SNC DI PERTUSINI FEDERICO E C.;07904980963;22070;013005;ALBIOLO;-;013;CO;COMO;030;LOMBARDIA;01/10/2012;-;Ordinaria;1;45,8056752266046;8,9418376212937;1
2129;00402;Via Aurelio Pozzi, 6;PERTUSINI GIUSEPPE;01764560130;22070;013005;ALBIOLO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;30/09/2012;Ordinaria;1;45,8056752266046;8,9418376212937;1
2130;00237;Piazza Giuseppe Garibaldi, 14;INTERNAZIONALE;01769440130;22024;013122;LANZO D'INTELVI;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,9792599;9,0221;1
2131;00238;Via Indipendenza, 2;ZANOTTA;01787070133;22020;013179;PELLIO INTELVI;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,9640543779789;9,04125270440028;1
2132;00240;Via Alessandro Volta, 11;ANGLESE;01852210135;22075;013138;LURATE CACCIVIO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,765627198606;8,99333929269087;1
2133;00241;Via Negrini, 7;COMUNALE;00550440135;22072;013064;CERMENATE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7046616153663;9,09277080094281;1
2134;00242;Via Ceresio, 30/B;CASO GIOVANNI & C. SNC;03465290132;22018;013189;PORLEZZA;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;46,02835924415;9,12040692921273;1
2135;00384;Via D. Fontana, 13;INTERNAZIONALE TASSONE ROBERTO;00263750135;22100;013075;COMO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8104264;9,0856219;1
2136;00426;Piazza Camerlata, 3;CAMERLATA DELLA DR.SSA ELENA NOCCO;03373560139;22100;013075;COMO;CAMERLATA;013;CO;COMO;030;LOMBARDIA;01/07/2012;28/02/2013;Ordinaria;1;45,8104264;9,0856219;1
2136;00380;Piazza Camerlata, 3;CAMERLATA 2003 DELLA DR.SSA PATRIZIA BARBATO SNC;02754020135;22100;013075;COMO;CAMERLATA;013;CO;COMO;030;LOMBARDIA;01/01/2005;30/06/2012;Ordinaria;1;45,8104264;9,0856219;1
2136;00426;Piazza Camerlata, 3B;CAMERLATA DELLA DR.SSA ELENA NOCCO;03373560139;22100;013075;COMO;CAMERLATA;013;CO;COMO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,8104264;9,0856219;1
2137;00251;Piazza Giacomo Matteotti, 3/a;S. AGOSTINO;01861030136;22100;013075;COMO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,9656460288288;9,16927879307018;1
2137;00413;Piazza Giacomo Matteotti, 3/a;S. AGOSTINO DEL DR. VITTORIO POGGIOLI E C. SAS;01861030136;22100;013075;COMO;-;013;CO;COMO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,9656460288288;9,16927879307018;1
2138;00254;Via Portici Sampietro, 22;AROSIO;01910060134;22019;013225;TREMEZZO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,9873358629554;9,21482608253275;1
2139;00256;Via Per Alzate, 13;MARELLI;01912330139;22063;013041;CANTU';-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,74443655;9,1403193;1
2140;00259;Piazza del Filatoio, 2;SOLIVERI GIOVANNA;02640520967;22030;013170;ORSENIGO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;31/12/2007;Ordinaria;1;45,7779579;9,1821641;1
2140;00259;Piazza del Filatoio, 2;SOLIVERI GIOVANNA;02465470132;22030;013170;ORSENIGO;-;013;CO;COMO;030;LOMBARDIA;01/01/2008;-;Ordinaria;1;45,7779579;9,1821641;1
2141;00260;Via S. Alessandro, 17;EREDI DOTT. ANGELO RAIMONDI;02337740134;22066;013143;MARIANO COMENSE;PERTICATO;013;CO;COMO;030;LOMBARDIA;01/01/2005;30/11/2007;Ordinaria;1;45,6977939585949;9,17487093408676;1
2141;00407;Via S. Alessandro, 17;FARMACIA RAIMONDI SIMONA;05887750965;22066;013143;MARIANO COMENSE;PERTICATO;013;CO;COMO;030;LOMBARDIA;01/12/2007;-;Ordinaria;1;45,6977939585949;9,17487093408676;1
2142;00261;Via Isonzo, 50;MARCANTONIO;00933040131;22066;013143;MARIANO COMENSE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,6977939585949;9,17487093408676;1
2143;00262;Via Filippo Rienti, 2;CESARI GIAMPIERO;01937200135;22063;013041;CANTU';ASNAGO;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7393644750875;9,1397904043551;1
2144;00263;Via Guaita, 16;GERLI;01935200137;22070;013242;VERTEMATE CON MINOPRIO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;31/05/2009;Ordinaria;1;45,7259214;9,0736493;1
2144;00416;Via Guaita, 16;GERLI DI TOMASO GERLI & C. SNC;03079290130;22070;013242;VERTEMATE CON MINOPRIO;-;013;CO;COMO;030;LOMBARDIA;01/06/2009;-;Ordinaria;1;45,7259214;9,0736493;1
2145;00264;Piazza Roma, 1;RUSCONI;01403860131;22030;013157;MONTORFANO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7854878827427;9,14607359782853;1
2146;00265;Via Alessandro Volta, 41;FILIPPINI;01937650131;22070;013045;CARBONATE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,6831764129231;8,93995067930381;1
2147;00266;Via Taverna, 3;BALLABIO;02347210961;22060;013163;NOVEDRATE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,6990667829506;9,12053100845944;1
2148;00269;Via Chiesa 2;BONO;01960400131;22025;013126;LEZZENO;Chiesa, 2;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,9419384634048;9,19513794197106;1
2149;00272;Via Romolo Guffanti, 2/d;S.AGATA;01956620130;22070;013034;BULGAROGRASSO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,7497479;9,007913;1
2149;00272;Via Romolo Guffanti, angolo via Ferloni;MISENTA;01956620130;22070;013034;BULGAROGRASSO;-;013;CO;COMO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,7497479;9,007913;1
2150;00273;Via Ariberto, 2;S. PAOLO;01972070138;22063;013041;CANTU';-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7393644750875;9,1397904043551;1
2151;00276;Via Mazzini, 49/55;SARACINO;01978260139;22030;013193;PUSIANO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,81363;9,28706;1
2152;00278;Via Vittorio Emanuele, 37;PIANCA;01720970134;22077;013165;OLGIATE COMASCO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7860267079444;8,97006387000671;1
2153;00280;Via Matteotti, 28;ABISSI;02017620135;22070;013023;BINAGO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,785153;8,925492;1
2154;00281;Piazza Paracchini, 13;ZAINO NAVONE;00606260131;22014;013090;DONGO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;31/03/2010;Ordinaria;1;46,1240950220958;9,2718306361197;1
2154;00424;Piazza Paracchini, 14;SANTO STEFANO DEL DR. PECIS RICCARDO;03043300163;22014;013090;DONGO;-;013;CO;COMO;030;LOMBARDIA;01/04/2010;-;Ordinaria;1;46,1240950220958;9,2718306361197;1
2155;00283;Via Savoia, 10;SANT'ARIALDO DELLA DR.SSA DANIELA CALLIGARICH & C. SNC;02039630138;22060;013084;CUCCIAGO;-;013;CO;COMO;030;LOMBARDIA;01/10/2010;-;Ordinaria;1;45,7397334513406;9,09706564202644;1
2155;00283;Via Savoia, 10;SANT'ARIALDO DELLA DR.SSA DANIELA CALLIGARICH & C. SNC;-;22060;013084;CUCCIAGO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;30/09/2010;Ordinaria;1;45,7397334513406;9,09706564202644;1
2156;00398;Via Giacomo Matteotti, 34;SONVICO del Dr. FRANCESCO SONVICO;02982380137;22063;013041;CANTU';-;013;CO;COMO;030;LOMBARDIA;01/09/2010;-;Ordinaria;1;45,7393644750875;9,1397904043551;1
2156;00398;Via Giacomo Matteotti, 34;SONVICO del Dr. FRANCESCO SONVICO;02027040134;22063;013041;CANTU';-;013;CO;COMO;030;LOMBARDIA;01/01/2005;31/08/2010;Ordinaria;1;45,7393644750875;9,1397904043551;1
2157;00285;Via Roma, 579;GHIELMETTI GIANLUIGI & C. SNC;02064590132;22070;013232;VALMOREA;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8157154283096;8,93171253835938;1
2158;00288;Via Natta, 15;ORSENIGO;02060820137;22100;013075;COMO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7934577994416;8,96817270812878;1
2159;00396;Via Trieste, 19;CASOLO GINELLI DELLA DR.SSA LAURA STAURENGHI;02064610138;22037;013188;PONTE LAMBRO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,8248874179751;9,22131778165142;1
2159;00408;Via Volta, 34;CASOLO GINELLI DELLA DR.SSA LAURA STAURENGHI;02064610138;22037;013188;PONTE LAMBRO;-;013;CO;COMO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,8248874179751;9,22131778165142;1
2160;00292;Via Roma, 10;TAGLIABUE;02075960134;22070;013212;SENNA COMASCO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7643343762042;9,10504947169925;1
2161;00293;Via Bellinzona, 143;FUGAZZA SNC;02070930132;22100;013075;COMO;MONTE OLIMPINO;013;CO;COMO;030;LOMBARDIA;01/01/2005;31/12/2009;Ordinaria;1;45,8275924906333;9,04607010790305;1
2161;00422;Via Bellinzona, 143;LEONARDI;03105460129;22100;013075;COMO;MONTE OLIMPINO;013;CO;COMO;030;LOMBARDIA;01/01/2010;-;Ordinaria;1;45,8275924906333;9,04607010790305;1
2162;00294;Via IV Novembre 38/C;RIVOLTA;02075210134;22070;013135;LUISAGO;PORTICHETTO;013;CO;COMO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,7579233441648;9,04950798726719;1
2162;00294;Via Roma, 11;RIVOLTA;02075210134;22070;013135;LUISAGO;PORTICHETTO;013;CO;COMO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,7579233441648;9,04950798726719;1
2163;00299;Via Roma, 61;ROSSETTI MAMOLI SNC;02090160132;22069;013201;ROVELLASCA;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,6678104316381;9,05235737199335;1
2164;00306;Via Scalabrini, 53;MELLI PETAZZI SNC;02090650132;22072;013064;CERMENATE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7001970206326;9,08434941081189;1
2165;00307;Via Giovanni XXIII, 16;VILLA;02333630966;22060;013046;CARIMATE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,6990984488511;9,11614946378963;1
2166;00388;Via Cantu`, 9;GROSSI DEL DOTT. GAMBINI ROSSANO GIOVANNI;02090670130;22031;013003;ALBAVILLA;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7997563120622;9,18892560057722;1
2167;00310;Piazza Vittorio Veneto, 32;TILI DI TILI MARCELLA & C. SNC;02091790135;22036;013095;ERBA;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7890644689476;9,22756604033217;1
2168;00312;Via Roma, 24;LIPIRA NUNZIO;02113740134;22070;013114;GUANZATE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7290212004206;9,00039804980559;1
2169;00313;Via Gen. Cantore,  56;CERCHIARI GUIDO & C. SNC;02095450132;22044;013118;INVERIGO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,735958;9,217535;1
2170;00394;Via Cadorna, 30;POSCA SNC DELLA DR.SSA NADIA MASTROIANNI E DEL DR. ANDREA ROSSI;02958390136;22060;013048;CARUGO;-;013;CO;COMO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,7040438037541;9,18760371004639;1
2170;00394;Via Cadorna, 30;POSCA;02958390136;22060;013048;CARUGO;-;013;CO;COMO;030;LOMBARDIA;01/03/2010;28/02/2013;Ordinaria;1;45,7040438037541;9,18760371004639;1
2170;00394;Via Cadorna, 30;POSCA;02095160137;22060;013048;CARUGO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;28/02/2010;Ordinaria;1;45,7040438037541;9,18760371004639;1
2171;00315;Via Giacomo Matteotti, 3;BELLONI ETTORE & C. SNC;02088580135;22066;013143;MARIANO COMENSE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7021387608272;9,1616909614555;1
2172;00318;Via Veneto, 10;ALZANI VITTORIO & C. SNC;02091960134;22060;013035;CABIATE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,674181;9,1737365;1
2173;00320;Via C. Cantu', 35;BANI;02130960137;22100;013075;COMO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8076949;9,0844823;1
2174;00321;Via Giuseppe Garibaldi, 37;EREDI DR. GIOVANNI PIAZZA;03383690132;22013;013089;DOMASO;-;013;CO;COMO;030;LOMBARDIA;01/07/2012;31/10/2012;Ordinaria;1;46,1493716117271;9,33077696510811;1
2174;00321;Via Giuseppe Garibaldi, 39;PIAZZA;02153370131;22013;013089;DOMASO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;30/06/2012;Ordinaria;1;46,1493716117271;9,33077696510811;1
2174;00321;Via Giuseppe Garibaldi, 37;PIAZZA DELLA DR.SSA CARLOTTA PIAZZA;03415110133;22013;013089;DOMASO;-;013;CO;COMO;030;LOMBARDIA;01/11/2012;-;Ordinaria;1;46,1493716117271;9,33077696510811;1
2175;00322;Via Alessandro Volta, 45;DE FILIPPI;01624380182;22034;013032;BRUNATE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,820979;9,094338;1
2176;00323;Via Bellinzona, 293;PONTE CHIASSO;02186720138;22100;013075;COMO;PONTE CHIASSO;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8275924906333;9,04607010790305;1
2177;00328;Via Unione, 11;PIZZI;02235490139;22074;013133;LOMAZZO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,6974797203372;9,04005513375459;1
2178;00425;Via XX Settembre, 37;PORRO DELLA DR.SSA PORRO MARTA GIUSEPPINA;02222110138;22026;013144;MASLIANICO;-;013;CO;COMO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,844776482244;9,04903446985919;1
2178;00329;Via XX Settembre, 37;DI MASLIANICO SNC SAVIO R. & C.;02222110138;22026;013144;MASLIANICO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,844776482244;9,04903446985919;1
2179;00330;Piazza XXV Aprile, 3;DI EUPILIO DELLA DR.SSA LAURA ELENA NOSEDA;02236550139;22030;013097;EUPILIO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;31/10/2011;Ordinaria;1;45,8198343121171;9,26395078773813;1
2179;00404;Via Roma, 15;DI EUPILIO DELLA DR.SSA LAURA ELENA NOSEDA;03054970136;22030;013097;EUPILIO;-;013;CO;COMO;030;LOMBARDIA;01/11/2011;-;Ordinaria;1;45,8198343121171;9,26395078773813;1
2180;00393;Via Statale Regina, 49;CAMOZZI GIANLUCA;02244190134;22010;013248;SAN SIRO;SANTA MARIA REZZONICO;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;46,056920512361;9,25825311125551;1
2181;00335;Via Mazzini, 1;MORLOTTI;02276790132;22035;013042;CANZO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8484297494232;9,29149984183119;1
2182;00336;Via Crocifisso, 26;COSCERA;02275130132;22060;013101;FIGINO SERENZA;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7105176;9,1306986;1
2183;00386;Via Perego, 7;DI BRECCIA DI DIMITRI GUIDO & C. SNC;02791660133;22100;013075;COMO;BRECCIA;013;CO;COMO;030;LOMBARDIA;01/03/2012;-;Ordinaria;1;45,8104264;9,0856219;1
2183;00386;Via Perego, 7;DI BRECCIA DI DIMITRI GUIDO & C. SNC;02302150137;22100;013075;COMO;BRECCIA;013;CO;COMO;030;LOMBARDIA;01/01/2005;29/02/2012;Ordinaria;1;45,8104264;9,0856219;1
2184;00338;Via G. Carcano, 9;FUSI;02285970139;22063;013041;CANTU';-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7393644750875;9,1397904043551;1
2185;00339;Via Gabriele D`Annunzio, 50;DI PRESTINO;02306170131;22100;013075;COMO;Prestino;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8104264;9,0856219;1
2186;00340;Via Varesina, 93;S. ANNA;00470790130;22100;013075;COMO;REBBIO;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,77059615;8,98528395;1
2187;00341;Viale Varese, 61;TIOLI;02335390130;22100;013075;COMO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7500193098192;8,9732499432818;1
2188;00343;Via Regina, 86;SALA;02349980132;22010;013044;CARATE URIO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,8791223155509;9,11385416339919;1
2189;00410;Piazza Vittorio Emanuele, 1;AGOSTINELLI DEL DR. AGOSTINELLI PAOLO E C. SAS;03153000132;22029;013228;UGGIATE-TREVANO;-;013;CO;COMO;030;LOMBARDIA;01/03/2010;-;Ordinaria;1;45,8235481;8,9603206;1
2189;00345;Piazza Vittorio Emanuele, 1;AGOSTINELLI DEL DR. AGOSTINELLI PAOLO E C. SAS;02350870131;22029;013228;UGGIATE-TREVANO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;28/02/2010;Ordinaria;1;45,8235481;8,9603206;1
2190;00346;Via Serenza, 4;BERETTA DI BERETTA T. & C. SNC;08349220133;22070;013043;CAPIAGO INTIMIANO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;31/08/2011;Ordinaria;1;45,770272002767;9,12765312126679;1
2190;00346;Via Serenza, 4;BERETTA DI BERETTA T. & C. SNC;-;22070;013043;CAPIAGO INTIMIANO;-;013;CO;COMO;030;LOMBARDIA;01/03/2009;31/05/2009;Ordinaria;1;45,770272002767;9,12765312126679;1
2190;00435;Via Serenza, 9;GATTI D.SSA VALENTINA GATTI & C SAS;02349220133;22070;013043;CAPIAGO INTIMIANO;-;013;CO;COMO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,770272002767;9,12765312126679;1
2190;00435;Via Serenza, 6;GATTI D.SSA VALENTINA GATTI & C SAS;02349220133;22070;013043;CAPIAGO INTIMIANO;-;013;CO;COMO;030;LOMBARDIA;01/09/2011;28/02/2013;Ordinaria;1;45,770272002767;9,12765312126679;1
2191;00347;Via Provinciale, 24;CRISTINI;02354640134;22038;013222;TAVERNERIO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,813149391496;9,14067175670799;1
2192;00348;Via Vittorio Veneto, 8;TURUANI MODESTO & C. SNC;02408030134;22032;013004;ALBESE CON CASSANO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7964634;9,1675043;1
2193;00349;Via Regina, 24;INTERNAZIONALE;02243280167;22012;013065;CERNOBBIO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;30/09/2010;Ordinaria;1;45,8556753675411;9,07080775065144;1
2193;00349;Via Regina, 24;INTERNAZIONALE;02478240134;22012;013065;CERNOBBIO;-;013;CO;COMO;030;LOMBARDIA;01/10/2010;-;Ordinaria;1;45,8556753675411;9,07080775065144;1
2194;00350;Piazza Roma, 2;CASTELLI;02093150130;22066;013143;MARIANO COMENSE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,6971872298621;9,17851150688195;1
2195;00351;Piazza Vittoria, 1;CONSONNI SNC DI CONSONNI  MARIA SABRINA E COLOMO DAVID;03388770137;22030;013052;CASLINO D'ERBA;-;013;CO;COMO;030;LOMBARDIA;01/07/2012;-;Ordinaria;1;45,83748;9,227110000000001;1
2195;00351;Piazza Vittoria, 1;CONSONNI DELLA DR.SSA MARIA SABRINA CONSONNI;02442180135;22030;013052;CASLINO D'ERBA;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;30/06/2012;Ordinaria;1;45,83748;9,227110000000001;1
2196;00352;Via Statale per Lecco, 51 A/B/C;ARRIGHI SNC di Marco Attilio Arrigihi e C.;02911260137;22100;013075;COMO;LORA;013;CO;COMO;030;LOMBARDIA;01/01/2008;-;Ordinaria;1;45,8104264;9,0856219;1
2196;00352;Via Statale per Lecco, 51 A/B/C;ARRIGHI ANTONIO;02446000131;22100;013075;COMO;LORA;013;CO;COMO;030;LOMBARDIA;01/01/2005;31/12/2007;Ordinaria;1;45,8104264;9,0856219;1
2197;00353;Via Manzoni snc;MAMBRETTI LUCIANO E FIGLI SNC;02459910135;22070;013238;VENIANO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7155801;8,9830741;1
2198;00354;Via Statale dei Giovi, 14;DI GRANDATE SNC;02184770135;22070;013110;GRANDATE;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,7724245598506;9,05688387637161;1
2199;00355;Via Militare, 9;S. GIACOMO;02531170120;22010;013047;CARLAZZO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;46,0521342602998;9,15809521208692;1
2200;00356;Via Colleoni, 2;SASSI di BELOTTI;02919390969;22020;013175;PARE';-;013;CO;COMO;030;LOMBARDIA;01/04/2013;-;Ordinaria;1;45,8123;9,0190054;1
2200;00356;Via San Fermo, 47;SASSI di BELOTTI;02919390969;22020;013175;PARE';-;013;CO;COMO;030;LOMBARDIA;01/01/2005;31/03/2013;Ordinaria;1;45,8123;9,0190054;1
2201;00357;Via Statale, 93;LOCATELLI;02485330134;22016;013125;LENNO;-;013;CO;COMO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,98430773796;9,18250670063184;1
